id,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6,recommendation7,recommendation8,recommendation9,recommendation10,recommendation11,recommendation12
tt0050168,tt0045607,tt0042665,tt0050456,tt0045056,tt0044876,tt0046436,tt0039478,tt0054279,tt0054152,tt0054412,tt0033491,tt0052607
tt0022981,tt0022681,tt0024647,tt0023396,tt0034889,tt0024293,tt0020691,tt0027849,tt0025440,tt0027876,tt0041361,tt0024902,tt0036092
tt0243609,tt1694118,tt1418646,tt0161010,tt1092082,tt0102443,tt0135706,tt0094716,tt4149656,tt0373283,tt0076175,tt0252480,tt0119441
tt0144117,tt1300851,tt0425210,tt6824596,tt0475394,tt15824142,tt0465602,tt0399295,tt14246282,tt0116367,tt0128442,tt3402106,tt4417456
tt0094056,tt0109306,tt0094884,tt0102749,tt0092804,tt0094924,tt0104693,tt0077248,tt0104027,tt0120042,tt0088758,tt0102592,tt0098197
tt0111216,tt0102422,tt0111082,tt0107664,tt0085780,tt0095871,tt0077914,tt0114367,tt0118025,tt0187530,tt0277941,tt0084704,tt0080040
tt0068183,tt0054777,tt0070270,tt0074586,tt0068232,tt0073051,tt0051444,tt0069850,tt0055423,tt0154468,tt0324120,tt0063452,tt0075852
tt0867295,tt1687277,tt2041487,tt0159542,tt0419323,tt1958057,tt2226309,tt3693042,tt2394063,tt0228083,tt0270485,tt0443648,tt1046957
tt0052168,tt0048199,tt0051149,tt0054731,tt0055972,tt0040444,tt0067602,tt0051893,tt0052905,tt0022835,tt0025129,tt0044121,tt0056897
tt0085375,tt0061093,tt0082501,tt0061401,tt0059166,tt0058456,tt0064439,tt0030413,tt0077235,tt0056110,tt0037077,tt0067217,tt0061814
tt0115847,tt0256103,tt0284970,tt8492566,tt0419449,tt0284534,tt1403144,tt0077188,tt0150533,tt0107987,tt0110846,tt0492461,tt0088849
tt0048527,tt0042376,tt0042544,tt0048064,tt0048967,tt0025740,tt0038622,tt0051015,tt0039725,tt0022276,tt0045205,tt0058620,tt0033105
tt0026139,tt0023560,tt0024981,tt0023305,tt0025028,tt0043664,tt0034622,tt0026421,tt0028695,tt0033414,tt0022890,tt0043044,tt0027686
tt0109444,tt0105112,tt0099810,tt0164184,tt0118571,tt0106977,tt0107206,tt0112740,tt0120873,tt1205537,tt0120660,tt0090329,tt0106582
tt0097991,tt0100266,tt0102217,tt0089695,tt0105592,tt0091532,tt0104888,tt0104822,tt0104823,tt0093229,tt0100410,tt0102655,tt0094374
tt0112368,tt0165710,tt0106233,tt0127723,tt0101757,tt0112572,tt0099422,tt0095684,tt1481576,tt0331953,tt0139699,tt0105466,tt0326716
tt0218553,tt0235712,tt0178868,tt0134928,tt0367913,tt0235133,tt0308379,tt0364385,tt0289424,tt0330500,tt1844025,tt5309954,tt0330501
tt0790799,tt1407052,tt2852376,tt0097108,tt2396224,tt1640718,tt0775489,tt0084509,tt0095715,tt2401878,tt0084315,tt0119346,tt0099040
tt0042544,tt0039294,tt0048527,tt0048967,tt0042376,tt0041373,tt0048064,tt0025740,tt0038622,tt0039725,tt0033105,tt0045205,tt0035605
tt0116378,tt0106660,tt0112288,tt0217978,tt0092751,tt0133122,tt0099939,tt0118734,tt0393329,tt0103759,tt0425236,tt0115701,tt1707391
tt0093260,tt0089092,tt0088933,tt0087597,tt0086567,tt0088011,tt0089370,tt0071000,tt0096446,tt0084827,tt0090555,tt0096734,tt0085811
tt0243222,tt0108366,tt0284494,tt0165445,tt0127296,tt0244842,tt0138501,tt0098112,tt2385195,tt0363986,tt0180301,tt1646225,tt0112887
tt0439504,tt5037296,tt6445236,tt9325546,tt10137106,tt6111980,tt7042838,tt1449394,tt2303123,tt1151914,tt0096986,tt0366587,tt1476428
tt0061927,tt0058153,tt0060287,tt0062373,tt0046927,tt0057622,tt0074112,tt0069483,tt0063161,tt0064036,tt0072942,tt0065896,tt0052933
tt0047189,tt0044426,tt0029588,tt0196901,tt0053891,tt0041550,tt0033787,tt0057887,tt0078846,tt0039260,tt6953636,tt8946490,tt0088593
tt0073036,tt0070215,tt0069095,tt0068154,tt0079351,tt0072012,tt0067355,tt0061576,tt0069697,tt0089591,tt0078058,tt0064860,tt0087481
tt0032728,tt0038160,tt0026529,tt0032155,tt0040064,tt0051198,tt0048312,tt0033871,tt0029030,tt0034297,tt0031252,tt0041866,tt0032881
tt0024625,tt0038494,tt0035317,tt0037918,tt0024210,tt0037794,tt0039017,tt0037303,tt0036348,tt0037168,tt0038259,tt0039372,tt0036349
tt0094374,tt0093229,tt0091229,tt0091091,tt0099260,tt0091532,tt0094694,tt0097539,tt0098316,tt0093015,tt0099614,tt0090956,tt0165776
tt0181317,tt0098032,tt0159272,tt0136643,tt0138590,tt0396539,tt0101659,tt1120945,tt1699520,tt0158430,tt0116102,tt0162211,tt0109831
tt0865297,tt1587278,tt2391073,tt1172963,tt0392465,tt0377752,tt2378507,tt3721936,tt1438216,tt0258967,tt7534314,tt0369702,tt5096536
tt0838221,tt0362270,tt0265666,tt0128445,tt1748122,tt0115734,tt1094249,tt5104604,tt2278388,tt3331512,tt3707014,tt0109322,tt6282412
tt0027552,tt0030252,tt0066789,tt0038853,tt0035521,tt0046429,tt0030643,tt0041640,tt0031309,tt0057363,tt0027818,tt0071832,tt0060223
tt0092904,tt0101692,tt0172543,tt0094597,tt2015298,tt5938950,tt0199718,tt0181657,tt0092085,tt0094347,tt0080310,tt0067541,tt0075111
tt0242508,tt0145893,tt0428579,tt0485851,tt0391397,tt1068678,tt0097507,tt0084274,tt0330094,tt0168449,tt0096923,tt9672748,tt0119338
tt0067377,tt0066016,tt0031602,tt1051241,tt0097600,tt1202151,tt0072289,tt0064886,tt0076141,tt0032599,tt0025878,tt0079540,tt0091860
tt0080678,tt0074486,tt0090756,tt0100935,tt0116922,tt0166924,tt0166896,tt0116282,tt0071315,tt0050976,tt0460829,tt0077416,tt0093058
tt0067921,tt0067333,tt0063557,tt0069436,tt0046719,tt0047647,tt0066907,tt0048248,tt0067375,tt0054428,tt0044186,tt0066870,tt0045876
tt0186151,tt0139809,tt0272152,tt5531470,tt0268695,tt0366627,tt0338337,tt0245844,tt0453467,tt0223897,tt0377062,tt0118884,tt0399201
tt0068687,tt0067482,tt0074901,tt0093278,tt0408839,tt0107093,tt0074827,tt0079781,tt0077613,tt0071269,tt0067328,tt0067309,tt0067961
tt0829297,tt0406706,tt1179891,tt6234134,tt1922746,tt0428974,tt0254890,tt0366100,tt3705822,tt0222167,tt0907848,tt1679482,tt0460681
tt0023305,tt0023074,tt0025464,tt0032617,tt0032176,tt0028804,tt0027593,tt0023007,tt0027884,tt0033852,tt0027260,tt0023180,tt0025091
tt0064940,tt0069191,tt0074291,tt0059229,tt0087188,tt0080539,tt0066922,tt0093267,tt0091113,tt0071129,tt0047876,tt0079759,tt0044000
tt0421715,tt1285016,tt0454921,tt1343092,tt2980516,tt0443706,tt0454876,tt2084970,tt1568346,tt0162222,tt0480249,tt0790636,tt0450259
tt0260695,tt4902904,tt1468387,tt1492820,tt1678037,tt2042449,tt0207161,tt3398066,tt0282120,tt1462054,tt0102318,tt11585200,tt5702446
tt0104684,tt0097202,tt0092263,tt0099426,tt0094357,tt0101020,tt0107076,tt0425637,tt4537986,tt0093435,tt0338564,tt0094351,tt0105851
tt0016630,tt0015863,tt0017765,tt0013158,tt0015163,tt0016332,tt0020442,tt0014538,tt0012278,tt0012255,tt0014341,tt0013099,tt0014218
tt0080094,tt0093428,tt0065922,tt0083641,tt0074441,tt0071554,tt0087951,tt0066449,tt0104027,tt0068152,tt0088213,tt0081480,tt0068326
tt0063803,tt0068309,tt0071115,tt0076451,tt0119485,tt0070379,tt0071680,tt0163988,tt0095497,tt0066416,tt3413658,tt0088680,tt0061402
tt0106505,tt0102343,tt0105402,tt0116707,tt0104670,tt0191551,tt0108186,tt1597420,tt0105327,tt0185014,tt0364817,tt1179904,tt0134619
tt0039737,tt0039750,tt0038700,tt0038499,tt0041253,tt0040740,tt0043469,tt0040720,tt0041107,tt0047263,tt0048339,tt0043435,tt0037330
tt0462465,tt0970452,tt0120657,tt0446013,tt8749044,tt0253556,tt1020558,tt1034389,tt3006802,tt1233301,tt1592525,tt7628846,tt3759962
tt0101529,tt3800560,tt0046961,tt0027240,tt1620604,tt0040197,tt0054042,tt0119879,tt0103994,tt0056732,tt0221344,tt6010976,tt2624396
tt0087144,tt0089491,tt11879314,tt1309388,tt0072030,tt0047484,tt0098520,tt0063483,tt0092068,tt0060860,tt0046998,tt0039335,tt0044602
tt0081677,tt0112747,tt0143338,tt0097178,tt0272115,tt0083156,tt0084424,tt0078925,tt0089104,tt0068232,tt0074845,tt0080931,tt0082559
tt0064451,tt0060635,tt0192213,tt0079886,tt0059079,tt0070942,tt0084793,tt0065862,tt0071324,tt0065803,tt0124891,tt0164524,tt0032156
tt0349079,tt0256103,tt0342735,tt0154421,tt0189630,tt0115751,tt0287471,tt0424365,tt0254099,tt0218379,tt0871512,tt0388311,tt3092086
tt0111361,tt0096741,tt0081186,tt0090057,tt0081793,tt0082346,tt0083739,tt3908142,tt0086896,tt0393956,tt0100107,tt0093790,tt0084408
tt0039871,tt0039090,tt0038182,tt0041870,tt0038268,tt0042958,tt0036947,tt0036400,tt0048198,tt0040979,tt0050330,tt0043614,tt0041699
tt0422370,tt9026524,tt0225009,tt4787000,tt0083609,tt9910964,tt0227408,tt2556772,tt13364334,tt0276935,tt2334154,tt0378428,tt4876334
tt0120716,tt0182789,tt0364343,tt0120889,tt0129290,tt0116669,tt0265459,tt0071688,tt0093105,tt0087747,tt0483726,tt0402850,tt0372334
tt0284478,tt5299938,tt0415234,tt8820348,tt0402763,tt0425558,tt0280477,tt0213847,,,,,
tt0030824,tt0033022,tt0029923,tt0032339,tt0027376,tt0028070,tt0023312,tt0025591,tt0022251,tt0024601,tt0029747,tt0031322,tt0024706
tt0078780,tt0076593,tt0080461,tt0054649,tt0081031,tt1812523,tt0118829,tt0241436,tt0166948,tt0087202,tt0076538,tt0078281,tt0079820
tt0064160,tt0059170,tt0063787,tt0060712,tt0061504,tt0059474,tt0052920,tt0058301,tt0069796,tt0065466,tt0062973,tt0061719,tt0073768
tt0070928,tt0069291,tt0069031,tt0073760,tt0072653,tt0072951,tt0071607,tt0058371,tt0053271,tt0065482,tt0065566,tt0056095,tt0072272
tt0094288,tt0077621,tt0107889,tt0266452,tt0093493,tt0091051,tt0104187,tt0091524,tt0083978,tt0085970,tt0094027,tt0089471,tt0105147
tt0203940,tt0282179,tt0271972,tt1659216,tt0203425,tt0085159,tt0109550,tt0118604,tt0107034,tt0197521,tt0093185,tt0106664,tt0081184
tt0359564,tt0416871,,,,,,,,,,,
tt0076661,tt0068000,tt0075439,tt0079315,tt0076227,tt0075201,tt0079484,tt0079142,tt0079509,tt0070017,tt0076048,tt0077831,tt0074747
tt0041555,tt0041967,tt0034428,tt0037611,tt0042707,tt0042275,tt0044502,tt0044863,tt0025919,tt0042324,tt0082220,tt0039305,tt0039926
tt0102855,tt0088412,tt0094888,tt0435776,tt0443693,tt0074626,tt0065436,tt0200849,tt0063218,tt0162941,tt0104706,tt0106384,tt0067324
tt0395424,tt0763840,tt0432402,tt1134629,tt0488151,tt1316035,tt0924134,tt1270286,tt1527178,tt0123977,tt0984210,tt0446463,tt7513016
tt0117131,tt0115536,tt0115850,tt0107956,tt0115945,tt0149969,tt0111449,tt0102253,tt0118239,tt0107803,tt0158030,tt0109735,tt0216386
tt0092214,tt0081375,tt0093693,tt0087951,tt0102517,tt0080094,tt0085970,tt0092022,tt0104452,tt0104027,tt0101745,tt0083641,tt0088000
tt0496350,tt1063056,tt9173154,tt6136778,tt0059821,tt0808331,tt0425430,tt0897347,tt0951335,tt3467412,tt8806104,tt0119791,tt0360957
tt0027684,tt0027851,tt0026419,tt0032828,tt0024873,tt0028843,tt0024166,tt0024548,tt0023266,tt0035978,tt0021800,tt0074781,tt0047417
tt0025590,tt0026676,tt0025318,tt0032234,tt0033945,tt0026017,tt0028120,tt0032152,tt0032828,tt0024672,tt0024183,tt0023049,tt0020927
tt0027395,tt0026073,tt0027331,tt0027746,tt0032981,tt0025132,tt0033891,tt0029662,tt0028659,tt0024069,tt0031260,tt0027228,tt0029511
tt0425326,tt1593756,tt0472126,tt5327410,tt0169302,tt4429176,tt0758786,tt6916872,tt0119717,tt0234354,tt0436078,tt0102598,tt1583420
tt0114465,tt0102940,tt0088333,tt0087425,tt0106315,tt0104879,tt0100631,tt0096060,tt0098411,tt0085363,tt0089501,tt0091165,tt0087830
tt0283897,tt0116275,tt0482857,tt0118632,tt0085168,tt1194263,tt0083232,tt4442130,tt0086423,tt0120633,tt0073885,tt0316356,tt0116975
tt0181530,tt0116754,tt0120125,tt0104507,tt0111579,tt0284492,tt0309047,tt0079619,tt0283915,tt0079679,tt0091038,tt0120229,tt0084518
tt0363282,tt0324532,tt0272360,tt0270560,tt0202521,tt0365043,tt0307535,tt0113442,tt0167049,tt0297169,tt0278245,tt0361467,tt0361696
tt0026656,tt0026465,tt0025799,tt0031442,tt0025965,tt0028757,tt0027356,tt0030002,tt0025468,tt0031716,tt0042974,tt0030185,tt0044782
tt0475783,tt0386064,tt1360795,tt2007387,tt1937339,tt0260991,tt2290840,tt1535491,tt0281718,tt1499666,tt0289181,tt3516378,tt0448621
tt0274155,tt0096386,tt0120471,tt0354836,tt0100747,tt0112556,tt0214289,tt9235038,tt0119863,tt0118976,tt0078907,tt0114732,tt0084555
tt0080945,tt0079123,tt0086992,tt0076639,tt0069226,tt0098347,tt0082964,tt0064396,tt0084058,tt0120835,tt0057162,tt0100200,tt0072674
tt0443456,tt0159365,tt0369053,tt0765120,tt2402105,tt0375173,tt0857265,tt1301712,tt0398017,tt0134119,tt1196340,tt1817191,tt0107613
tt0162348,tt0363780,tt1093902,tt3910630,tt0132920,tt0163125,tt1772261,tt1205558,tt7259792,tt3531260,tt0114179,tt12973750,tt1731137
tt0780567,tt0765476,tt0317303,tt0118998,tt0240462,tt0338094,tt1222817,tt0808510,tt0492956,tt0422774,tt1396218,tt0368578,tt0395699
tt0356159,tt0064904,tt0082352,tt2190838,tt0080646,tt0082592,tt4393190,tt0085694,tt1109583,tt9102084,tt0140137,tt6423998,tt0454082
tt0901488,tt1349853,tt4379800,tt1371585,tt0159432,tt1202514,tt0841150,tt0168043,tt2332707,tt0414931,tt1330525,tt2969656,tt0969269
tt0365183,tt0281615,tt8821058,tt0414510,tt0351519,tt1189003,tt0298550,tt2620254,tt0461946,tt2082152,tt2900822,tt0923824,tt1654833
tt0016039,tt0015002,tt0054038,tt0016895,tt0015174,tt0011130,tt0016220,tt0014945,tt0016847,tt0014646,tt0016473,tt0015175,tt0015202
tt0100685,tt0090670,tt0094894,tt0085210,tt0113870,tt0097027,tt0107983,tt0099939,tt0095415,tt0087231,tt0119581,tt0096427,tt0120399
tt0040092,tt0040559,tt0047336,tt0038823,tt0041931,tt0039417,tt0043511,tt0042477,tt0038890,tt0035797,tt0046511,tt0053856,tt0052923
tt0033368,tt5372620,tt0035751,tt0029892,tt0034013,tt0038739,tt0033759,tt0040271,tt0031052,tt0037498,tt0049964,tt0020662,tt0034946
tt0102741,tt0071334,tt0107613,tt0090713,tt0090886,tt0096926,tt0087265,tt0099204,tt0100680,tt0091653,tt0092545,tt0101590,tt0082402
tt0018528,tt0014972,tt0016473,tt0018839,tt0012364,tt0015624,tt0015772,tt0016220,tt0018737,tt0013086,tt0018806,tt0014341,tt0015881
tt0031831,tt0031968,tt0045911,tt0033873,tt0039676,tt0032179,tt0039492,tt0039657,tt0038911,tt0039112,tt0195341,tt0041487,tt0028872
tt0312297,tt0123983,tt0218298,tt0130140,tt0080299,tt0092400,,,,,,,
tt0062037,tt0060548,tt0059727,tt0061520,tt0052811,tt0055516,tt0061411,tt0068727,tt0054806,tt0073042,tt0058155,tt0058050,tt0068424
tt0300957,tt0245910,tt0237541,tt0164063,tt0996661,tt0382988,tt3259474,tt0357282,tt0162162,tt11851430,tt6151714,tt1332125,tt0257629
tt0855975,tt0315543,tt2273326,tt0482957,tt1223934,tt0920458,tt1023441,tt0273719,tt0457655,tt3877674,tt0142964,tt0418455,tt2054790
tt0839880,tt0465430,tt0478216,tt0922642,tt0470993,tt0425430,tt0475417,tt0119664,tt1230206,tt0453533,tt1203517,tt1213856,tt1327200
tt0317887,tt0333074,tt0841175,tt0263124,tt0291003,tt0373760,tt0367859,tt2199543,tt2200908,tt0416979,tt2746176,tt0489458,tt1921043
tt0064106,tt0064861,tt0073221,tt0070453,tt0064323,tt0062728,tt0066318,tt0112769,tt0073169,tt0052708,tt0051404,tt0071890,tt0068521
tt0303758,tt0217031,tt2241047,tt0396514,tt0085234,tt0338554,tt0434931,tt0377607,tt1422653,tt0119084,tt0324071,tt0174741,tt0119011
tt0062078,tt0044683,tt0141897,tt0046515,tt0062397,tt0060704,tt0060877,tt0088457,tt0063809,tt0163707,tt0064217,tt0049224,tt0054393
tt0020836,tt0024314,tt0021381,tt0022403,tt0022660,tt0020686,tt0024450,tt0024090,tt0021079,tt0023731,tt0023556,tt0022236,tt0024239
tt0093818,tt0087003,tt0089853,tt0081554,tt0086637,tt0104466,tt0084329,tt0097123,tt0077742,tt0073312,tt0091167,tt0109348,tt0093940
tt0367602,tt0061597,tt0106936,tt0109678,tt1403130,tt0084671,tt0076168,tt0080717,tt1236370,tt0080172,tt0111512,tt0079432,tt0089029
tt0116147,tt0112750,tt0107750,tt0117533,tt0118903,tt0127361,tt0114224,tt0116129,tt0252884,tt0162711,tt0164013,tt0125678,tt0212889
tt0382365,tt0393775,tt0288861,tt0118588,tt0446460,tt2401621,tt1891892,tt1092019,tt0403522,tt0087622,tt0345853,tt0246692,tt1167675
tt0208988,tt0160184,tt0111255,tt0275947,tt0112401,tt0132245,tt1308729,tt0116040,tt0097770,tt0090859,tt0098439,tt0113492,tt0093692
tt0027189,tt0030018,tt0041672,tt0031842,tt0019959,tt0022796,tt0042428,tt0028356,tt0026097,tt0036699,tt0040321,tt0025580,tt0032963
tt0017075,tt0017825,tt0019702,tt0018328,tt0016230,tt0025452,tt0017843,tt0028212,tt0021165,tt0018876,tt0029811,tt0026029,tt0020142
tt0108187,tt0085384,tt0084814,tt0078163,tt0072081,tt0075066,tt0063135,tt0058586,tt0057413,tt0095869,tt0102164,tt0110570,tt0092798
tt0062776,tt0057878,tt0064728,tt0069007,tt0060120,tt0069729,tt0117031,tt0068862,tt0064866,tt0056632,tt0068649,tt0098165,tt0356456
tt0760329,tt0416236,tt0457419,tt0410377,tt0413895,tt0396752,tt0344854,tt0494238,tt0398808,tt0385752,tt0420238,tt0970411,tt1415283
tt0026249,tt0023470,tt0024991,tt0032080,tt0026393,tt0029442,tt0026529,tt0026164,tt0029950,tt0025134,tt0026752,tt0048283,tt0039931
tt0478303,tt0120086,tt0083146,tt7350614,tt1161404,tt0106698,tt0268295,tt3844962,tt0092240,tt3398436,tt5974240,tt0118956,tt1956655
tt0115012,tt0099902,tt0105197,tt0093206,tt0209189,tt0235060,tt0110081,tt3125472,tt0120543,tt0101640,tt0303243,tt0473444,tt0437447
tt0120888,tt0120484,tt0142342,tt0112508,tt0116483,tt0343660,tt0185431,tt0280590,tt0114694,tt0389860,tt0305224,tt0398165,tt0762107
tt0317950,tt0285879,tt0271538,tt0210299,tt3060492,tt1241316,tt1198156,tt2965412,tt0163887,tt0221799,tt0114974,tt0327016,tt0158051
tt0036929,tt0036549,tt0046288,tt0048182,tt0040934,tt0032963,tt0030944,tt0061556,tt0054279,tt0053242,tt0044876,tt0028773,tt0094331
tt0088885,tt0090799,tt0284713,tt0490832,tt0092723,tt0091584,tt0089877,tt0490831,tt0174422,tt12333466,tt1219699,tt0086802,tt0472221
tt0068231,tt0069375,tt0067500,tt0072440,tt0071095,tt0081382,tt0084694,tt0077735,tt0077904,tt0073697,tt0075913,tt0025037,tt0074593
tt0102469,tt0097570,tt0101453,tt0109456,tt0116731,tt0092225,tt0108238,tt0087810,tt0160644,tt0092666,tt0096073,tt0101523,tt0102900
tt0036367,tt0043041,tt0043744,tt0037280,tt0038369,tt0041263,tt0041327,tt0049088,tt0045654,tt0036930,tt0023973,tt0038774,tt0036983
tt0100586,tt0090192,tt0104115,tt0103002,tt0099313,tt0116503,tt0103116,tt0100139,tt0105632,tt0108100,tt0092795,tt0101593,tt0110410
tt0075902,tt0082222,tt0072446,tt0050585,tt2113820,tt0078857,tt0069492,tt0879843,tt0099949,tt0052080,tt0079696,tt0066289,tt0048500
tt0845448,tt0495034,tt0419058,tt0488798,tt0805184,tt0464160,tt0995035,tt0476805,tt0995031,tt0371735,tt1728239,tt0437238,tt0453671
tt0487273,tt0111019,tt11602670,tt0107471,tt8159302,tt7797642,tt0089902,tt4327510,tt0102136,tt0399738,tt3148952,tt0093261,tt4331970
tt0357283,tt0260332,tt4935446,tt0084807,tt2043879,tt1067224,tt0342265,tt0104321,tt0050398,tt0424318,tt0377610,tt0246405,tt0318011
tt0465602,tt0475394,tt0465494,tt1179034,tt0244244,tt0330793,tt3497534,tt0425210,tt0144117,tt0963178,tt0398712,tt1059786,tt0257076
tt0074845,tt0076914,tt0059756,tt5613322,tt0067476,tt0063082,tt0060290,tt0291885,tt0081677,tt0074593,tt0112747,tt0081229,tt0069308
tt0293007,tt0367859,tt0271383,tt1092016,tt0263124,tt0439547,tt0367975,tt0140888,tt0861739,tt1555149,tt0318590,tt0416979,tt3742378
tt0363303,tt0246266,tt0156901,tt0255094,tt0152438,tt0117056,tt0117214,tt1039914,tt0116384,tt0283431,tt0233841,tt0260332,tt0092651
tt0841044,tt1602472,tt1638350,tt2209418,tt4085944,tt0381681,tt0112471,tt6290584,tt0210816,tt0111507,tt6923858,tt0496634,tt5540990
tt0370986,tt0108366,tt0112887,tt0119809,tt0393109,tt1523483,tt0102494,tt0104745,tt0244842,tt0094134,tt0127296,tt0118789,tt0252684
tt0277663,tt0280764,tt2342071,tt0277791,tt0277800,tt0338769,tt1988544,tt0099464,,,,,
tt0030265,tt0029899,tt0032842,tt0029162,tt0028816,tt0030418,tt0029855,tt0031088,tt0028442,tt0034337,tt0073511,tt0029442,tt0044533
tt0035679,tt0028200,tt0033728,tt0037711,tt0033787,tt0023583,tt0033760,tt0038937,tt0040829,tt0052602,tt0039800,tt0025566,tt0059821
tt0083885,tt0082498,tt0058390,tt0090192,tt0085780,tt0082427,tt0086188,tt0082869,tt0069118,tt0067128,tt0302531,tt0060865,tt0083976
tt0372478,tt0813541,tt0995747,tt1706414,tt0249474,tt1239426,tt0464665,tt7792762,tt1252512,tt1722450,tt0477323,tt3155604,tt0416292
tt0079596,tt0077318,tt0076299,tt0117206,tt0067959,tt0076725,tt0095305,tt0077986,tt0073540,tt0099040,tt0073363,tt0209933,tt0041622
tt0108174,tt0103241,tt0107050,tt0101587,tt0110759,tt0098627,tt0132347,tt0105793,tt0117108,tt0104952,tt0090142,tt0119951,tt0085970
tt0044202,tt0041513,tt0047676,tt0043075,tt0045230,tt0029864,tt0034236,tt0039581,tt0045009,tt0043998,tt0044497,tt0047479,tt0033802
tt0067656,tt0058567,tt0060794,tt0068863,tt0057443,tt0054067,tt0057603,tt0069920,tt0071275,tt0057078,tt0064904,tt0069048,tt0069019
tt0113617,tt0309150,tt0096098,tt0068421,tt0079840,tt0114938,tt0054757,tt0057298,tt0066093,tt0118453,tt0101609,tt0120775,tt0218127
tt0022958,tt0021746,tt0023876,tt0027698,tt0029146,tt0026752,tt0018578,tt0030993,tt0035093,tt0019729,tt0036872,tt0041113,tt0039416
tt0083097,tt0080783,tt0078951,tt0085508,tt0078581,tt0080444,tt0082813,tt0082537,tt0076109,tt0075507,tt0074454,tt0082619,tt0075679
tt0107254,tt0097388,tt0211443,tt0095179,tt0089173,tt0091080,tt0087298,tt0083972,tt0082418,tt0329101,tt0758746,tt0080761,tt0101917
tt0079484,tt0079315,tt0084266,tt0078128,tt0078251,tt0081499,tt0075201,tt0085864,tt0091427,tt0075439,tt0080623,tt0076227,tt0090342
tt0016654,tt0011439,tt0020030,tt0015758,tt0016641,tt0012752,tt0017423,tt0017416,tt0015310,tt0014532,tt0017350,tt0018684,tt0020479
tt0042702,tt0043709,tt0043361,tt0038948,tt0038104,tt0047263,tt0043914,tt0045932,tt0040478,tt0048976,tt0036803,tt0045737,tt0042771
tt0050681,tt0042648,tt0035575,tt0053272,tt0031260,tt0032342,tt0033432,tt0053849,tt0031867,tt0024314,tt0053109,tt0088248,tt0016473
tt0293116,tt0380349,tt1002966,tt0100303,tt0310203,tt0078978,tt0116676,tt6341086,tt0117791,tt1817191,tt0177746,tt0160611,tt0104412
tt0215135,tt0200469,tt0053534,tt0182396,tt0282209,tt3584354,tt0093036,tt0482163,tt0096046,tt0401815,tt1699231,tt0832292,tt0377749
tt0081541,tt0083110,tt0077276,tt0078907,tt0086079,tt0119863,tt0070356,tt0114732,tt0120471,tt0084555,tt0080929,tt0109440,tt0354836
tt0049516,tt0050720,tt0051948,tt0050294,tt0049370,tt0048696,tt0048215,tt0050197,tt0050722,tt0050622,tt0047577,tt0050545,tt0051786
tt0386651,tt1602572,tt4078856,tt0933118,tt0843270,tt0111786,tt0076386,tt1737237,tt0351299,tt1124052,tt3843282,tt0109235,tt0851515
tt0097100,tt0106912,tt3037376,tt0119124,tt0092632,tt0104523,tt0111021,tt0094794,tt5069196,tt0188519,tt0092844,tt6152590,tt0098354
tt0178988,tt0115697,tt0116126,tt0252445,tt0107554,tt0427650,tt6231876,tt0245446,tt0259567,tt0187512,tt0315600,tt1034072,tt0815101
tt0114266,tt0106301,tt0090565,tt0823240,tt0104008,tt0092550,tt0082053,tt0137439,tt0087821,tt0097106,tt0374294,tt0080728,tt0115940
tt0039926,tt0037611,tt0026187,tt0039941,tt0042952,tt0028599,tt0029217,tt0039305,tt0039288,tt0039211,tt0033145,tt0034449,tt0040695
tt0112302,tt0113755,tt0106223,tt0120512,tt0119432,tt0116311,tt0155753,tt0109287,tt0112499,tt0110006,tt0109127,tt2081266,tt0111359
tt0377744,tt0085244,tt0193862,tt10868842,tt8512986,tt0108306,tt0091400,tt0227089,tt2015340,tt3518012,tt5184138,tt0462140,tt0113896
tt0106598,tt0109068,tt0118708,tt0115697,tt0114694,tt0224782,tt0112508,tt0185431,tt0280590,tt0205000,tt0120484,tt0142342,tt0120888
